InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C545421,22684,FRENCH BLUE METAL DOOR SIGN 9,-2,2011-03-02 14:28:00,1.25,13166.0,United Kingdom
543040,21385,IVORY HANGING DECORATION  HEART,1,2011-02-02 17:06:00,0.85,17337.0,United Kingdom
572203,23343,JUMBO BAG VINTAGE CHRISTMAS ,10,2011-10-21 12:05:00,2.08,17068.0,United Kingdom
562377,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,2011-08-04 15:04:00,0.55,14535.0,United Kingdom
537852,22207,FRYING PAN UNION FLAG,7,2010-12-08 15:56:00,4.25,17340.0,United Kingdom
563100,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2011-08-12 09:57:00,2.95,12381.0,Norway
541595,22241,GARLAND WOODEN HAPPY EASTER,12,2011-01-19 16:08:00,1.25,14606.0,United Kingdom
560120,21469,POLKA DOT RAFFIA FOOD COVER,6,2011-07-15 10:27:00,3.75,14907.0,United Kingdom
540849,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-01-12 09:33:00,0.55,14270.0,United Kingdom
567880,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-22 14:56:00,2.08,15398.0,United Kingdom
576062,22960,JAM MAKING SET WITH JARS,3,2011-11-13 15:30:00,4.25,12867.0,United Kingdom
536947,21086,SET/6 RED SPOTTY PAPER CUPS,12,2010-12-03 12:29:00,0.65,13013.0,United Kingdom
563032,21116,OWL DOORSTOP,3,2011-08-11 14:39:00,4.95,16076.0,United Kingdom
578814,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,2011-11-25 13:40:00,0.29,12748.0,United Kingdom
546917,22961,JAM MAKING SET PRINTED,12,2011-03-18 09:17:00,1.45,14911.0,EIRE
576274,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-14 14:24:00,12.75,17793.0,United Kingdom
557801,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,24,2011-06-23 10:14:00,0.55,13319.0,United Kingdom
569488,21124,SET/10 BLUE POLKADOT PARTY CANDLES,4,2011-10-04 13:10:00,1.25,16440.0,United Kingdom
538810,22119,PEACE WOODEN BLOCK LETTERS,1,2010-12-14 12:18:00,6.95,14871.0,United Kingdom
542899,22617,BAKING SET SPACEBOY DESIGN,1,2011-02-01 14:12:00,4.95,17376.0,United Kingdom
545978,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-03-08 12:19:00,3.75,13975.0,United Kingdom
557301,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-06-19 14:08:00,4.95,15373.0,United Kingdom
557226,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,48,2011-06-17 13:39:00,0.55,15805.0,United Kingdom
543245,22625,RED KITCHEN SCALES,1,2011-02-04 14:08:00,8.5,16725.0,United Kingdom
575707,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-11-10 17:16:00,1.45,12538.0,Spain
538881,82580,BATHROOM METAL SIGN,1,2010-12-14 15:54:00,1.28,,United Kingdom
565067,22189,CREAM HEART CARD HOLDER,1,2011-08-31 17:16:00,3.95,15856.0,United Kingdom
561258,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-07-26 12:03:00,3.75,15513.0,United Kingdom
581266,21194,PINK  HONEYCOMB PAPER FAN,12,2011-12-08 11:25:00,0.65,12621.0,Germany
539434,21398,RED POLKADOT COFFEE  MUG,1,2010-12-17 14:41:00,4.21,,United Kingdom
555565,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-05 15:06:00,0.55,15298.0,United Kingdom
573923,23171,REGENCY TEA PLATE GREEN ,12,2011-11-02 09:31:00,1.65,17965.0,United Kingdom
548859,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-04-04 13:32:00,0.85,13668.0,United Kingdom
571098,21900,"KEY FOB , SHED",1,2011-10-13 15:38:00,0.65,17841.0,United Kingdom
547069,22383,LUNCH BAG SUKI DESIGN ,2,2011-03-20 13:52:00,1.65,16710.0,United Kingdom
548716,84580,MOUSE TOY WITH PINK T-SHIRT,4,2011-04-03 15:50:00,3.75,14023.0,United Kingdom
576463,22315,200 RED + WHITE BENDY STRAWS,1,2011-11-15 11:37:00,1.25,17974.0,United Kingdom
541843,21034,REX CASH+CARRY JUMBO SHOPPER,4,2011-01-23 12:08:00,0.95,13659.0,United Kingdom
540566,22522,CHILDS GARDEN FORK BLUE ,2,2011-01-10 10:58:00,0.85,17811.0,United Kingdom
578707,84859B,BLUE DISCO HANDBAG,1,2011-11-25 11:20:00,1.95,17870.0,United Kingdom
573248,23502,PLAYING CARDS VINTAGE DOILY ,3,2011-10-28 12:09:00,1.25,14498.0,United Kingdom
562258,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-08-03 15:28:00,0.85,16348.0,United Kingdom
542780,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-02-01 09:38:00,2.95,17675.0,United Kingdom
557311,21618,4 WILDFLOWER BOTANICAL CANDLES,2,2011-06-19 15:36:00,3.75,15700.0,United Kingdom
541684,20832,RED FLOCK LOVE HEART PHOTO FRAME,25,2011-01-20 15:22:00,0.85,15498.0,United Kingdom
548742,47310M,"SMALL POP BOX,FUNKY MONKEY",20,2011-04-04 12:00:00,1.25,14688.0,United Kingdom
C543609,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,-1,2011-02-10 14:17:00,2.55,16705.0,United Kingdom
569558,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,24,2011-10-05 08:53:00,0.85,14936.0,Channel Islands
541849,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-01-23 13:34:00,2.95,13230.0,United Kingdom
538635,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2010-12-13 13:32:00,2.95,17303.0,United Kingdom
558887,23171,REGENCY TEA PLATE GREEN ,12,2011-07-04 15:26:00,1.65,18265.0,United Kingdom
569838,22027,TEA PARTY BIRTHDAY CARD,12,2011-10-06 13:20:00,0.42,13504.0,United Kingdom
555924,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-06-07 17:12:00,16.63,,United Kingdom
556264,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-06-09 18:42:00,2.95,16107.0,United Kingdom
578843,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-11-25 16:13:00,1.65,17813.0,United Kingdom
572866,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-10-26 13:07:00,1.25,15005.0,United Kingdom
549852,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-04-12 15:08:00,7.95,14289.0,United Kingdom
581220,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-12-08 09:39:00,0.42,13924.0,United Kingdom
578707,84510A,SET OF 4 ENGLISH ROSE COASTERS,2,2011-11-25 11:20:00,1.25,17870.0,United Kingdom
576187,22489,PACK OF 12 TRADITIONAL CRAYONS,12,2011-11-14 11:25:00,0.42,17228.0,United Kingdom
557019,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2011-06-16 12:45:00,4.25,15907.0,United Kingdom
569521,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-10-04 14:33:00,3.75,16474.0,United Kingdom
561507,22899,CHILDREN'S APRON DOLLY GIRL ,6,2011-07-27 14:21:00,2.1,12397.0,Belgium
569528,23355,HOT WATER BOTTLE KEEP CALM,3,2011-10-04 14:53:00,4.95,16242.0,United Kingdom
542345,21199,PINK  HEART CONFETTI IN TUBE,2,2011-01-27 11:55:00,1.65,15910.0,United Kingdom
562999,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-08-11 11:51:00,0.29,15117.0,United Kingdom
537666,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,4,2010-12-07 18:36:00,1.27,,United Kingdom
543533,21557,SET OF 6 FUNKY BEAKERS,1,2011-02-09 13:00:00,5.63,,United Kingdom
C572228,22113,GREY HEART HOT WATER BOTTLE,-5,2011-10-21 14:03:00,3.75,15728.0,United Kingdom
569491,23237,SET OF 4 KNICK KNACK TINS LEAF,2,2011-10-04 13:25:00,4.15,14056.0,United Kingdom
575753,84509B,SET OF 4 FAIRY CAKE PLACEMATS,1,2011-11-11 10:41:00,3.75,17841.0,United Kingdom
C560409,21755,LOVE BUILDING BLOCK WORD,-3,2011-07-18 14:24:00,5.95,16717.0,United Kingdom
557771,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-22 14:43:00,4.15,15601.0,United Kingdom
561113,20727,LUNCH BAG  BLACK SKULL.,1,2011-07-25 12:09:00,1.65,17841.0,United Kingdom
C549692,21671,RED SPOT CERAMIC DRAWER KNOB,-1,2011-04-11 13:43:00,1.06,13668.0,United Kingdom
558565,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2011-06-30 13:58:00,2.95,14803.0,United Kingdom
564727,22494,EMERGENCY FIRST AID TIN ,2,2011-08-28 12:31:00,1.25,16686.0,United Kingdom
553911,21987,PACK OF 6 SKULL PAPER CUPS,4,2011-05-19 19:02:00,0.65,18168.0,United Kingdom
548610,22766,PHOTO FRAME CORNICE,4,2011-04-01 11:28:00,2.95,15860.0,United Kingdom
565668,21668,RED STRIPE CERAMIC DRAWER KNOB,96,2011-09-06 09:15:00,1.25,15291.0,United Kingdom
563549,23141,TRIPLE WIRE HOOK PINK HEART,1,2011-08-17 12:34:00,8.29,,United Kingdom
573007,22061,LARGE CAKE STAND  HANGING STRAWBERY,4,2011-10-27 12:22:00,9.95,16009.0,United Kingdom
543288,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-02-07 10:14:00,2.95,17302.0,United Kingdom
540405,22499,WOODEN UNION JACK BUNTING,48,2011-01-07 09:50:00,4.95,14828.0,United Kingdom
556942,23310,BUBBLEGUM RING ASSORTED,36,2011-06-15 16:42:00,0.42,14222.0,United Kingdom
571265,22479,DAISY GARDEN MARKER,1,2011-10-16 11:31:00,1.25,16674.0,United Kingdom
578270,82494L,WOODEN FRAME ANTIQUE WHITE ,2,2011-11-23 13:39:00,7.46,14096.0,United Kingdom
564835,85114C,RED ENCHANTED FOREST PLACEMAT,6,2011-08-30 12:31:00,3.29,,United Kingdom
547358,48187,DOORMAT NEW ENGLAND,1,2011-03-22 12:25:00,7.95,15998.0,United Kingdom
559510,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-07-08 15:29:00,3.75,14961.0,United Kingdom
575898,22111,SCOTTIE DOG HOT WATER BOTTLE,6,2011-11-11 15:08:00,4.95,16368.0,United Kingdom
566564,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-13 12:26:00,2.95,15522.0,United Kingdom
550459,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,6,2011-04-18 13:17:00,1.25,18116.0,United Kingdom
570190,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-10-07 15:18:00,16.95,13456.0,United Kingdom
543196,16161U,WRAP SUKI AND FRIENDS,25,2011-02-04 12:29:00,0.42,13309.0,United Kingdom
556063,20728,LUNCH BAG CARS BLUE,2,2011-06-08 14:09:00,1.65,14587.0,United Kingdom
572274,22697,GREEN REGENCY TEACUP AND SAUCER,5,2011-10-21 16:48:00,2.95,14031.0,United Kingdom
568188,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-25 14:33:00,1.65,16049.0,United Kingdom
570466,20725,LUNCH BAG RED RETROSPOT,1,2011-10-10 16:03:00,1.65,16791.0,United Kingdom
580729,22345,PARTY PIZZA DISH BLUE POLKADOT,9,2011-12-05 17:24:00,1.63,,United Kingdom
538312,21189,WHITE HONEYCOMB PAPER GARLAND ,3,2010-12-10 13:48:00,1.65,16727.0,United Kingdom
549117,21398,RED POLKADOT COFFEE  MUG,48,2011-04-06 12:56:00,0.39,13491.0,United Kingdom
559794,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-07-12 13:16:00,0.42,16700.0,United Kingdom
547639,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-03-24 11:34:00,1.25,17698.0,United Kingdom
564648,22950,36 DOILIES VINTAGE CHRISTMAS,24,2011-08-26 14:04:00,1.45,15641.0,United Kingdom
C565962,21156,RETROSPOT CHILDRENS APRON,-1,2011-09-08 11:25:00,1.95,14410.0,United Kingdom
569521,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,2011-10-04 14:33:00,1.45,16474.0,United Kingdom
577782,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-11-21 16:17:00,1.25,16549.0,United Kingdom
576553,23321,SMALL WHITE HEART OF WICKER,4,2011-11-15 12:57:00,1.65,14666.0,United Kingdom
564860,23075,PARLOUR CERAMIC WALL HOOK,4,2011-08-31 10:06:00,4.15,17725.0,United Kingdom
578016,23127,FELTCRAFT GIRL NICOLE KIT,2,2011-11-22 13:02:00,4.95,14506.0,United Kingdom
578791,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,2011-11-25 12:20:00,0.42,12841.0,United Kingdom
566979,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-09-16 09:54:00,0.42,13141.0,United Kingdom
557070,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-06-16 15:28:00,3.75,14755.0,United Kingdom
573076,84997B,CHILDRENS CUTLERY RETROSPOT RED ,8,2011-10-27 14:05:00,4.15,13488.0,United Kingdom
575880,21123,SET/10 IVORY POLKADOT PARTY CANDLES,24,2011-11-11 13:35:00,1.25,12726.0,France
568205,21912,VINTAGE SNAKES & LADDERS,4,2011-09-25 15:30:00,3.75,18066.0,United Kingdom
560996,22295,HEART FILIGREE DOVE LARGE,12,2011-07-22 13:53:00,1.65,17625.0,United Kingdom
566426,23415,HOME SWEET HOME HOOK,12,2011-09-12 14:23:00,1.65,17865.0,United Kingdom
539958,22738,RIBBON REEL SNOWY VILLAGE,1,2010-12-23 13:26:00,3.36,,United Kingdom
C553517,21713,CITRONELLA CANDLE FLOWERPOT,-3,2011-05-17 14:09:00,2.1,14209.0,United Kingdom
576508,22154,ANGEL DECORATION 3 BUTTONS ,7,2011-11-15 12:02:00,0.42,17777.0,United Kingdom
568051,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,2011-09-23 12:40:00,1.25,18189.0,United Kingdom
579544,22483,RED GINGHAM TEDDY BEAR ,12,2011-11-30 10:15:00,2.95,14540.0,United Kingdom
576364,23145,ZINC T-LIGHT HOLDER STAR LARGE,4,2011-11-14 17:40:00,0.95,15009.0,United Kingdom
537623,22731,3D CHRISTMAS STAMPS STICKERS ,5,2010-12-07 14:31:00,1.25,15858.0,United Kingdom
571660,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-10-18 12:49:00,0.85,16191.0,United Kingdom
565465,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-09-05 09:46:00,2.89,15364.0,United Kingdom
575607,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-11-10 12:37:00,8.29,14096.0,United Kingdom
552547,22704,WRAP RED APPLES ,25,2011-05-10 10:34:00,0.42,13098.0,United Kingdom
541213,20798,CLEAR MILKSHAKE GLASS,8,2011-01-14 13:28:00,2.1,15033.0,United Kingdom
556914,15039,SANDALWOOD FAN,6,2011-06-15 13:34:00,0.85,12877.0,United Kingdom
566018,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-09-08 12:42:00,1.45,13137.0,United Kingdom
547874,85212,MINI PAINTED GARDEN DECORATION ,12,2011-03-27 15:39:00,0.85,14476.0,United Kingdom
554492,21169,YOU'RE CONFUSING ME METAL SIGN ,4,2011-05-24 13:56:00,1.69,13168.0,United Kingdom
C574922,21167,WHITE SAGE INCENSE,-50,2011-11-07 16:39:00,0.21,15502.0,United Kingdom
560093,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-07-14 17:11:00,3.95,14461.0,United Kingdom
553488,22846,BREAD BIN DINER STYLE RED ,1,2011-05-17 12:40:00,16.95,18043.0,United Kingdom
574741,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,2011-11-06 16:13:00,1.25,15993.0,United Kingdom
542231,22208,WOOD STAMP SET THANK YOU,2,2011-01-26 13:40:00,1.65,16714.0,United Kingdom
546538,21422,PORCELAIN ROSE SMALL,16,2011-03-14 14:51:00,0.85,16327.0,United Kingdom
567211,85099F,JUMBO BAG STRAWBERRY,2,2011-09-19 11:02:00,2.08,14159.0,United Kingdom
571105,23371,SET 36 COLOUR PENCILS SPACEBOY ,2,2011-10-13 16:01:00,1.25,17614.0,United Kingdom
563931,22624,IVORY KITCHEN SCALES,2,2011-08-21 15:49:00,8.5,14895.0,United Kingdom
546084,21452,TOADSTOOL MONEY BOX,6,2011-03-09 11:28:00,2.95,14112.0,United Kingdom
556905,20727,LUNCH BAG  BLACK SKULL.,1,2011-06-15 13:05:00,1.65,16904.0,United Kingdom
553685,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-05-18 13:56:00,0.85,18097.0,United Kingdom
579399,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,9,2011-11-29 12:09:00,0.83,13137.0,United Kingdom
569205,23394,POSTE FRANCE CUSHION COVER,5,2011-10-02 10:55:00,3.75,16923.0,United Kingdom
574709,22313,OFFICE MUG WARMER PINK,12,2011-11-06 14:14:00,2.95,17768.0,United Kingdom
550802,22383,LUNCH BAG SUKI DESIGN ,10,2011-04-20 15:21:00,1.65,17120.0,United Kingdom
567180,22616,PACK OF 12 LONDON TISSUES ,12,2011-09-18 14:56:00,0.39,17802.0,United Kingdom
580667,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-12-05 14:19:00,1.65,15031.0,United Kingdom
576689,23506,MINI PLAYING CARDS SPACEBOY ,6,2011-11-16 12:18:00,0.42,16657.0,United Kingdom
548796,22551,PLASTERS IN TIN SPACEBOY,2,2011-04-04 12:42:00,1.65,15752.0,United Kingdom
C543766,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,-1,2011-02-11 15:18:00,4.25,13319.0,United Kingdom
572133,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-10-21 10:11:00,1.95,12407.0,Belgium
538862,22974,CHILDRENS DOLLY GIRL MUG,4,2010-12-14 14:11:00,1.65,16710.0,United Kingdom
574907,85232D,SET/3 DECOUPAGE STACKING TINS,6,2011-11-07 15:33:00,4.95,17043.0,United Kingdom
545075,20723,STRAWBERRY CHARLOTTE BAG,10,2011-02-28 09:33:00,0.85,14211.0,United Kingdom
543826,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-02-14 09:41:00,2.46,,United Kingdom
563104,22296,HEART IVORY TRELLIS LARGE,12,2011-08-12 10:13:00,1.65,13888.0,United Kingdom
557217,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-06-17 12:30:00,0.55,17426.0,United Kingdom
C554300,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,2011-05-23 14:33:00,8.95,13455.0,United Kingdom
555731,48194,DOORMAT HEARTS,2,2011-06-07 07:49:00,7.95,16655.0,United Kingdom
566042,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-09-08 13:53:00,1.25,17811.0,United Kingdom
569403,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-04 09:02:00,1.69,13319.0,United Kingdom
576570,23082,SET 6 PAPER TABLE LANTERN HEARTS ,3,2011-11-15 13:47:00,3.75,17220.0,United Kingdom
536920,21161,KEEP OUT BOYS DOOR HANGER ,1,2010-12-03 12:01:00,1.45,,United Kingdom
545719,22870,NUMBER TILE COTTAGE GARDEN 2,8,2011-03-07 10:28:00,1.95,13344.0,United Kingdom
542863,20679,EDWARDIAN PARASOL RED,3,2011-02-01 11:58:00,5.95,13494.0,United Kingdom
552051,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-05-06 10:10:00,2.1,14796.0,United Kingdom
574050,23084,RABBIT NIGHT LIGHT,6,2011-11-02 13:41:00,2.08,13904.0,United Kingdom
572550,22812,PACK 3 BOXES CHRISTMAS PANNETONE,1,2011-10-24 17:06:00,4.13,,United Kingdom
C546167,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-2,2011-03-10 10:13:00,7.95,15611.0,United Kingdom
C560540,21929,JUMBO BAG PINK VINTAGE PAISLEY,-1,2011-07-19 12:26:00,2.08,12415.0,Australia
C569891,84609,TALL ROCOCO CANDLE HOLDER,-2,2011-10-06 15:46:00,8.5,13924.0,United Kingdom
549958,22084,PAPER CHAIN KIT EMPIRE,5,2011-04-13 13:47:00,2.95,17589.0,United Kingdom
574076,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2011-11-02 15:38:00,3.29,,United Kingdom
565436,22191,IVORY DINER WALL CLOCK,4,2011-09-04 13:45:00,8.5,14189.0,United Kingdom
552005,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-05 16:34:00,3.95,15491.0,United Kingdom
573418,23411, TRELLIS COAT RACK,6,2011-10-31 09:35:00,4.95,15360.0,United Kingdom
566294,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2011-09-11 15:41:00,14.95,15533.0,United Kingdom
572035,22077,6 RIBBONS RUSTIC CHARM,144,2011-10-20 12:03:00,1.65,14646.0,Netherlands
554520,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-05-24 17:03:00,1.25,17841.0,United Kingdom
574958,22195,LARGE HEART MEASURING SPOONS,12,2011-11-08 10:00:00,1.65,14050.0,United Kingdom
550480,21242,RED RETROSPOT PLATE ,10,2011-04-18 14:05:00,1.69,13069.0,United Kingdom
547374,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1,2011-03-22 13:54:00,2.55,16110.0,United Kingdom
555368,22840,ROUND CAKE TIN VINTAGE RED,2,2011-06-02 14:30:00,7.95,13437.0,United Kingdom
547521,21056,DOCTOR'S BAG SOFT TOY,1,2011-03-23 15:00:00,8.95,16713.0,United Kingdom
570466,23169,CLASSIC GLASS COOKIE JAR,1,2011-10-10 16:03:00,4.15,16791.0,United Kingdom
573166,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-10-28 09:15:00,1.95,13089.0,United Kingdom
568984,22627,MINT KITCHEN SCALES,1,2011-09-29 15:57:00,8.5,17813.0,United Kingdom
548955,23078,ICE CREAM PEN LIP GLOSS ,96,2011-04-05 10:47:00,1.25,12348.0,Finland
573373,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-10-30 13:37:00,1.65,14684.0,United Kingdom
542399,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-27 15:38:00,2.95,15549.0,United Kingdom
575986,21535,RED RETROSPOT SMALL MILK JUG,6,2011-11-13 14:11:00,2.55,13018.0,United Kingdom
548257,21866,UNION JACK FLAG LUGGAGE TAG,12,2011-03-30 10:54:00,1.25,13802.0,United Kingdom
576406,79321,CHILLI LIGHTS,24,2011-11-15 11:17:00,4.95,13692.0,United Kingdom
555340,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-02 11:33:00,7.95,13334.0,United Kingdom
557409,22917,HERB MARKER ROSEMARY,12,2011-06-20 11:34:00,0.65,15410.0,United Kingdom
541592,37342,POLKADOT COFFEE CUP & SAUCER PINK,2,2011-01-19 15:08:00,2.46,,United Kingdom
549844,22285,HANGING HEN ON NEST DECORATION,1,2011-04-12 14:17:00,1.65,12854.0,United Kingdom
577616,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-11-21 10:22:00,1.69,13823.0,United Kingdom
541091,85066,CREAM SWEETHEART MINI CHEST,2,2011-01-13 12:53:00,12.75,16814.0,United Kingdom
554105,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-05-22 14:04:00,1.65,14711.0,United Kingdom
560079,22564,ALPHABET STENCIL CRAFT,12,2011-07-14 16:12:00,1.25,15521.0,United Kingdom
552285,22551,PLASTERS IN TIN SPACEBOY,1,2011-05-08 12:58:00,1.65,14684.0,United Kingdom
554837,22427,ENAMEL FLOWER JUG CREAM,2,2011-05-26 16:30:00,5.95,14584.0,United Kingdom
539502,22614,PACK OF 12 SPACEBOY TISSUES,24,2010-12-20 11:14:00,0.29,14099.0,United Kingdom
553393,20719,WOODLAND CHARLOTTE BAG,1,2011-05-16 16:46:00,1.63,,United Kingdom
557308,21136,PAINTED METAL PEARS ASSORTED,4,2011-06-19 15:13:00,1.69,16744.0,United Kingdom
568098,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-09-23 15:17:00,0.83,15762.0,United Kingdom
551960,21714,CITRONELLA CANDLE GARDEN POT,12,2011-05-05 12:38:00,1.25,18239.0,United Kingdom
573280,23459,DOLLY CABINET 2 DRAWERS ,2,2011-10-28 13:42:00,12.5,14221.0,United Kingdom
557626,21499,BLUE POLKADOT WRAP,25,2011-06-21 14:29:00,0.42,14175.0,United Kingdom
566721,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-09-14 12:50:00,2.1,12921.0,United Kingdom
573868,23389,SPACEBOY MINI BACKPACK,4,2011-11-01 12:18:00,4.15,12491.0,France
566959,23222,CHRISTMAS TREE HANGING GOLD,12,2011-09-15 17:00:00,0.83,17530.0,United Kingdom
561601,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-07-28 11:35:00,2.95,18151.0,United Kingdom
577058,23581,JUMBO BAG PAISLEY PARK,3,2011-11-17 14:29:00,2.08,18122.0,United Kingdom
548666,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-04-01 14:58:00,2.55,13124.0,United Kingdom
580054,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,2,2011-12-01 13:08:00,1.25,18122.0,United Kingdom
571105,72818,CHRISTMAS DECOUPAGE CANDLE,4,2011-10-13 16:01:00,0.39,17614.0,United Kingdom
562131,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-08-03 09:30:00,2.1,18178.0,United Kingdom
571843,23568,EGG CUP HENRIETTA HEN CREAM ,144,2011-10-19 12:28:00,1.04,16684.0,United Kingdom
581405,23122,PARTY CHARMS 50 PIECES,1,2011-12-08 13:50:00,0.83,13521.0,United Kingdom
572873,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-10-26 13:27:00,1.65,12820.0,United Kingdom
538077,20778,GARDEN PATH NOTEBOOK ,3,2010-12-09 14:19:00,1.65,14667.0,United Kingdom
545685,22962,JAM JAR WITH PINK LID,1,2011-03-06 11:55:00,0.85,14499.0,United Kingdom
555500,21688,SILVER PLATE CANDLE BOWL SMALL,6,2011-06-03 15:32:00,2.95,15508.0,United Kingdom
562340,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-04 12:05:00,2.95,13985.0,United Kingdom
570488,51014A,"FEATHER PEN,HOT PINK",6,2011-10-10 17:12:00,0.83,14096.0,United Kingdom
544789,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-02-23 12:25:00,9.95,13993.0,United Kingdom
537781,20749,ASSORTED COLOUR MINI CASES,1,2010-12-08 12:46:00,7.95,17341.0,United Kingdom
577723,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-11-21 12:36:00,8.5,16713.0,United Kingdom
555631,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2011-06-06 12:06:00,9.95,18118.0,United Kingdom
546414,22442,GROW YOUR OWN FLOWERS SET OF 3,1,2011-03-13 10:25:00,7.95,16768.0,United Kingdom
547964,22116,METAL SIGN HIS DINNER IS SERVED,1,2011-03-28 15:45:00,1.63,,United Kingdom
569533,23356,LOVE HOT WATER BOTTLE,1,2011-10-04 15:21:00,5.95,16374.0,United Kingdom
561218,17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,1,2011-07-25 17:11:00,2.46,,United Kingdom
550328,22057,CERAMIC PLATE STRAWBERRY DESIGN,4,2011-04-17 13:18:00,1.49,17582.0,United Kingdom
